Player rewards,Player actions,True Reward Arm 0,True Reward Arm 1,Mu Hat Arm 0,Mu Hat Arm 1,P.S.I 0,P.S.I 1
0.6400000000000003,0.0,0.21000000000000005,0.7000000000000004,0.13656837606837607,0.6897700632700628,0.7350814814757012,0.33581073098854164
0.6900000000000004,1.0,0.2800000000000001,0.6900000000000004,0.12912698412698412,0.6910693056943059,0.7336042502953956,0.32755821639697724
0.6800000000000004,1.0,0.12999999999999998,0.6800000000000004,0.13412698412698412,0.6946393288084463,0.7280694931266016,0.31907831510317
0.6200000000000003,1.0,0.25000000000000006,0.6400000000000003,0.13262698412698412,0.6954598865187105,0.7308976953724783,0.311298656068343
0.6200000000000003,1.0,0.26000000000000006,0.6500000000000004,0.1336746031746032,0.6924349617101162,0.7313295030349459,0.3045982194974504
0.7100000000000004,1.0,0.18000000000000002,0.7600000000000005,0.13615476190476192,0.6896088914095878,0.7297112421288541,0.29863158056682443
0.7600000000000005,1.0,0.24000000000000007,0.7900000000000005,0.13544841269841273,0.6928760622332604,0.7276662557863924,0.2931196106251157
0.7100000000000004,1.0,0.22000000000000006,0.7200000000000004,0.1354025974025974,0.6975457814029792,0.7288273055142616,0.28801052689397544
0.6600000000000004,1.0,0.25000000000000006,0.6700000000000004,0.1361803751803752,0.6976958882191081,0.7310107221792911,0.2828966836691589
0.6800000000000004,1.0,0.10999999999999999,0.6900000000000004,0.13350865800865802,0.6972413312596374,0.7327024864646783,0.2781987366713269
0.6700000000000004,1.0,0.20000000000000004,0.7000000000000004,0.13256709956709958,0.697326867068858,0.7351985072334709,0.27365450757211846
0.6400000000000003,1.0,0.18000000000000002,0.7100000000000004,0.13620446220446222,0.6971858073803522,0.7335669554395258,0.26951732978560106
0.6400000000000003,1.0,0.10999999999999999,0.7000000000000004,0.13498556998557,0.6969996648854501,0.730562001843894,0.26575626848968537
0.6700000000000004,1.0,0.19000000000000003,0.7100000000000004,0.13694588744588745,0.6969786884528305,0.7232184064393719,0.2622422166491778
0.7000000000000004,1.0,0.23000000000000007,0.7400000000000004,0.13861255411255413,0.6968732010954549,0.720058724636074,0.2586206638788594
0.6900000000000004,1.0,0.2700000000000001,0.7200000000000004,0.14001948051948052,0.6985196674864899,0.716669557903607,0.25514850933871547
0.6900000000000004,1.0,0.17,0.6900000000000004,0.13898376623376626,0.6993306823857535,0.7157551894473486,0.25177941794539843
0.6500000000000004,1.0,0.19000000000000003,0.6700000000000004,0.13798376623376626,0.699406958733529,0.7181033084889262,0.24839088963967973
0.6500000000000004,1.0,0.22000000000000006,0.7100000000000004,0.1399361471861472,0.6986174145455344,0.7149353555612759,0.2453242811960326
0.7200000000000004,1.0,0.18000000000000002,0.7700000000000005,0.13774783549783554,0.6986033172537113,0.7098984914986449,0.24252470874996754
0.6800000000000004,1.0,0.16,0.7000000000000004,0.13614893439893444,0.700282456161875,0.7078518326797124,0.23972971315531394
0.6800000000000004,0.0,0.22000000000000006,0.6900000000000004,0.13614893439893444,0.6997585297632872,0.706961064652185,0.2369133654594739
0.7300000000000004,0.0,0.22000000000000006,0.7400000000000004,0.13715259740259744,0.699601497665823,0.7070606461989347,0.23427325328750842
0.6900000000000004,1.0,0.23000000000000007,0.7200000000000004,0.13667640692640698,0.7009512590055491,0.7073260747565397,0.23168290205175265
0.7000000000000004,1.0,0.23000000000000007,0.7000000000000004,0.1350097402597403,0.7015940572059904,0.7059518285829433,0.22925519985791812
0.6600000000000004,1.0,0.22000000000000006,0.6800000000000004,0.1350097402597403,0.701890831132935,0.7046909214443561,0.22685024515588384
0.6600000000000004,1.0,0.23000000000000007,0.6600000000000004,0.1345335497835498,0.7011716893485344,0.7047109193146013,0.22453798015407175
0.7400000000000004,1.0,0.18000000000000002,0.7400000000000004,0.13786688311688314,0.7005059535897237,0.703291643645438,0.22230296565216434
0.6000000000000003,1.0,0.25000000000000006,0.6300000000000003,0.14203354978354982,0.7018572835873202,0.6996622995827912,0.22019879813600968
0.6400000000000003,1.0,0.22000000000000006,0.6500000000000004,0.14399783549783554,0.6998427085749314,0.6955465711368776,0.2182802930435988
0.6900000000000004,1.0,0.15,0.7200000000000004,0.14403354978354982,0.6987292359759367,0.6946091161462864,0.2163838096192896
0.6500000000000004,1.0,0.21000000000000005,0.6700000000000004,0.14034663865546224,0.6996095630793588,0.6938852317213154,0.21458146767330305
0.7000000000000004,1.0,0.13999999999999999,0.7300000000000004,0.13945378151260507,0.6987511832652266,0.695049658727383,0.21268194830137546
0.6800000000000004,1.0,0.19000000000000003,0.7000000000000004,0.1424537815126051,0.6992243014234412,0.6908621642937985,0.21087850333910166
0.6700000000000004,1.0,0.23000000000000007,0.6800000000000004,0.14112044817927175,0.6994584587741403,0.6889645375927433,0.20910646343957695
0.7400000000000004,1.0,0.17,0.7600000000000005,0.14112044817927175,0.6990366769056691,0.6870161024862159,0.20736304640089154
0.5900000000000003,1.0,0.24000000000000007,0.6300000000000003,0.1408492063492064,0.7002892250922232,0.6860018774612241,0.20570591660804943
0.7800000000000005,1.0,0.2900000000000001,0.7800000000000005,0.1394918546365915,0.6985297711775916,0.6856903303301474,0.20411933858266296
0.7100000000000004,1.0,0.2700000000000001,0.7000000000000004,0.1429085213032582,0.6999613926891469,0.685939823566309,0.20254236196771655
0.6500000000000004,1.0,0.25000000000000006,0.6700000000000004,0.14419820384294071,0.7000975653441109,0.6864174085366648,0.20100916498266333
0.6300000000000003,1.0,0.17,0.6800000000000004,0.14352360066833755,0.6993367215800623,0.6867595867045363,0.1995393788625977
0.6800000000000004,1.0,0.24000000000000007,0.7000000000000004,0.1418720855168224,0.698631337027659,0.686137374640832,0.1981270080188633
0.6600000000000004,1.0,0.19000000000000003,0.6700000000000004,0.142953823953824,0.6985616133388678,0.6846161333930394,0.19675498141877676
0.7400000000000004,1.0,0.19000000000000003,0.7700000000000005,0.14369558219558223,0.6982509964121683,0.6824532831619985,0.19542188884165684
0.6700000000000004,1.0,0.16,0.6900000000000004,0.1421085858585859,0.6996258721329378,0.6809159149824558,0.1940850807171663
0.6600000000000004,1.0,0.20000000000000004,0.6800000000000004,0.14144191919191923,0.6993060310118793,0.6818853586510709,0.1927477442599622
0.6900000000000004,1.0,0.17,0.6900000000000004,0.14025739538239543,0.6992441874849875,0.6801585723553492,0.19149145270317608
0.6500000000000004,1.0,0.15,0.6700000000000004,0.14092406204906208,0.6992402369223333,0.6797643419249406,0.19022413836025992
0.6500000000000004,1.0,0.21000000000000005,0.6500000000000004,0.14020977633477638,0.6987842434422474,0.6790377164365784,0.18898561339524853
0.7000000000000004,1.0,0.2900000000000001,0.7100000000000004,0.13973358585858592,0.6981462433184972,0.6798400315200263,0.18774352045773907
0.7400000000000004,1.0,0.22000000000000006,0.7700000000000005,0.14312644300144303,0.6981040574149622,0.6784619859307651,0.18655915565690873
0.7300000000000004,1.0,0.26000000000000006,0.7500000000000004,0.14338926351426357,0.699136337282621,0.6776645669143454,0.18541952305915468
0.6900000000000004,1.0,0.17,0.7100000000000004,0.14602021589521594,0.7000764619842815,0.6728449611146853,0.18434241278693828
0.6900000000000004,1.0,0.22000000000000006,0.7000000000000004,0.1454725968475969,0.7000372780839972,0.6725272118915328,0.18323237150678243
0.6700000000000004,1.0,0.20000000000000004,0.6800000000000004,0.14423991286491292,0.7001464151885407,0.6725088887549145,0.18214618193143173
0.7100000000000004,1.0,0.18000000000000002,0.7100000000000004,0.14365749528249533,0.6999121985837622,0.6733668581101508,0.1810748376280873
0.7000000000000004,1.0,0.21000000000000005,0.7000000000000004,0.14432416194916195,0.7001634680893546,0.6738755848394276,0.18001950677741843
0.7000000000000004,1.0,0.17,0.7300000000000004,0.14503844766344767,0.7001849182936912,0.6745851104895156,0.17896898789159008
0.7300000000000004,1.0,0.22000000000000006,0.7500000000000004,0.14406622544122544,0.7004471643212971,0.673905545975679,0.17796599129530863
0.7400000000000004,1.0,0.21000000000000005,0.7500000000000004,0.14338368575868576,0.7010873992249179,0.6746129207408593,0.17697551182932775
0.7600000000000005,1.0,0.25000000000000006,0.7600000000000005,0.1429074952824953,0.7017789537222395,0.6751839906625138,0.17598439096892848
0.6400000000000003,1.0,0.17,0.6700000000000004,0.14385987623487625,0.702597657394693,0.6757391078114589,0.17501222421384904
0.7500000000000004,1.0,0.12999999999999998,0.7500000000000004,0.1426574952824953,0.7021185880100893,0.6740703249356068,0.17409408834360476
0.7000000000000004,1.0,0.23000000000000007,0.7100000000000004,0.1421574952824953,0.7029523697581799,0.6742585375289933,0.17315683987333047
0.7500000000000004,0.0,0.17,0.7600000000000005,0.1421574952824953,0.702975709365183,0.6740670162105499,0.17223659561797858
0.6700000000000004,1.0,0.20000000000000004,0.6800000000000004,0.14180035242535244,0.703730568467927,0.6746450671892833,0.17133394662906926
0.7000000000000004,1.0,0.15,0.7000000000000004,0.14138368575868576,0.7033554133271481,0.675271734299236,0.17044765360320818
0.8000000000000005,1.0,0.2800000000000001,0.8100000000000005,0.14138368575868576,0.7033400951481343,0.6761861948833153,0.16956539761977057
0.6200000000000003,1.0,0.24000000000000007,0.6400000000000003,0.14138368575868576,0.704690109470757,0.6759357828869915,0.16870902736631999
0.7100000000000004,1.0,0.24000000000000007,0.7400000000000004,0.14105035242535244,0.7038870872995706,0.6739347418900818,0.16788807084401713
0.6900000000000004,1.0,0.20000000000000004,0.7000000000000004,0.14171701909201906,0.704276208391204,0.6711173151873815,0.16710159108063158
0.7100000000000004,1.0,0.15,0.7200000000000004,0.1412408286158286,0.70415818111362,0.6715223819951189,0.16628767461369448
0.6900000000000004,1.0,0.20000000000000004,0.6900000000000004,0.14090749528249527,0.7042707560060234,0.6717854749500535,0.165487063187461
0.6400000000000003,1.0,0.24000000000000007,0.6300000000000003,0.14127113164613164,0.7041457117561472,0.672171956301894,0.16471131269564665
0.7600000000000005,1.0,0.22000000000000006,0.7900000000000005,0.1418003524253524,0.7034324870941777,0.6724091304223279,0.16394729615348022
0.6900000000000004,1.0,0.3000000000000001,0.6700000000000004,0.14060987623487622,0.7043553119514083,0.6722480858468137,0.16320494968910426
0.6900000000000004,1.0,0.25000000000000006,0.6900000000000004,0.14174393420589068,0.704200165232375,0.6720896890830674,0.1624767716506816
0.7800000000000005,1.0,0.26000000000000006,0.7900000000000005,0.1424789238539238,0.7041190255901346,0.6723595583752215,0.1617502297604837
0.7500000000000004,1.0,0.13999999999999999,0.7600000000000005,0.14444320956820955,0.7050151916392278,0.6716065923397432,0.1610307829821507
0.6700000000000004,1.0,0.2900000000000001,0.6900000000000004,0.14352654290154285,0.7057140649962452,0.6712754047187294,0.16032250947349633
0.7300000000000004,1.0,0.20000000000000004,0.7400000000000004,0.14277654290154285,0.7054675460721664,0.6711418767480659,0.1596249512631178
0.6300000000000003,1.0,0.23000000000000007,0.6500000000000004,0.14346940004439998,0.7058462856210552,0.670290598398525,0.1589495228945965
0.6700000000000004,1.0,0.15,0.6900000000000004,0.1430527333777333,0.7052667126097752,0.6683808967408075,0.15828004851519561
0.6400000000000003,1.0,0.16,0.6500000000000004,0.14341636974136968,0.7049780995917372,0.6674833522143468,0.1576214253830948
